,,,sysbench,,,y-cruncher,,,pgbench,,,iperf,,,,,,
instanceID,setId,tenants,sysbench_wall_time,sysbench_std,sysbench_cv,ycruncher_wall_time,ycruncher_std,ycruncher_cv,pgbench_transactions,pgbench_std,pgbench_cv,bandwidthUpload,bandwitdhDownload,iperf_total,stdUp,stdDown,stdTotal,iperf_cv
i-0d1c421d52c368b29,28,20,7.78526526,0.005894999883,0.0007571996182,5.142863035,0.06503028599,0.01264476334,158818,62.64183905,0.0003944253111,822.7,755.3,1578,448.6966434,317.1172409,566.3922865,0.3589304731
i-0dcfa6d3bc470d28d,28,20,7.78328832,0.006802589751,0.0008739994551,5.139190197,0.04051650922,0.007883831433,162251.3333,499.5661451,0.003078964806,1524.1,1791.6,3315.7,674.8083596,1138.337501,1382.67326,0.4170079501
i-0f285214d5c41327e,28,20,7.844046063,0.1888800015,0.02407941004,5.078287416,0.05494479679,0.0108195524,163437.6667,244.1932295,0.00149410619,817.7,851.6,1669.3,349.7936058,231.623833,515.8272859,0.3090081387
i-0009b7735dea24732,29,19,7.781866498,0.004871716742,0.0006260344794,5.119114372,0.01756402426,0.003431066973,168107.3333,255.9733059,0.001522677808,793,1026.1,1819.1,231.9497072,518.0571504,583.1783508,0.3205861969
i-002f7e27ea3e0bc1c,29,19,7.783722851,0.006040819427,0.0007760835712,5.176968945,0.09007108656,0.01739842126,162673.3333,89.5842248,0.0005507001238,1308.4,1017,2325.4,462.7891769,292.1118507,640.8543256,0.2755888559
i-007e12c9530b8cdea,29,19,7.779594845,0.004364414819,0.0005610079838,5.138606018,0.05567875414,0.01083538102,161326.3333,280.916951,0.001741296322,1055.8,961.1,2016.9,643.9140384,407.0324721,949.8255337,0.4709333798
i-00ba7a56c944e5a25,29,19,7.780862596,0.004479894431,0.00057575807,5.08889299,0.02461323469,0.00483665794,162924,348.4953371,0.002139005531,1678.1,1204.4,2882.5,582.9550107,308.5893352,781.7000348,0.2711882168
i-00d71d40b42658392,29,19,7.780435165,0.004473457839,0.000574962421,5.108691904,0.006996945063,0.001369615783,162549.3333,355.4846457,0.002186933889,1687.3,1342,3029.3,497.2252005,304.9152888,742.306024,0.2450420969
i-02ca0e36a4acaf9fc,29,19,7.782877604,0.005584325341,0.0007175142183,5.15567814,0.06161450583,0.01195080534,163320,281.5119891,0.001723683499,744.9,1799.2,2544.1,100.3089118,1099.847747,1061.968869,0.4174241848
i-06b96f53253b4cc2e,29,19,7.779883835,0.004765618067,0.0006125564556,5.068836265,0.01245710269,0.002457586324,163411,389.8666439,0.002385804162,1494.6,1024.8,2519.4,668.4430001,320.9883349,970.8342575,0.3853434379
i-0837f0f6a7a42ac68,29,19,7.782016516,0.004577536358,0.0005882198205,5.116743141,0.03839280926,0.007503368491,165157.6667,185.0576487,0.001120490816,769.8,808.4,1578.2,106.9026556,391.6850208,442.7426642,0.2805364746
i-084caea7d9c000ba9,29,19,7.780258894,0.004459222878,0.0005731458218,5.134469032,0.0541479618,0.01054597105,164072,1233.575697,0.007518502224,1914.6,1570.9,3485.5,817.4285154,983.099232,1486.207646,0.4263972589
i-08559b79281547ef2,29,19,7.781911453,0.005126583318,0.0006587820163,5.126980887,0.07047588629,0.01374607939,162564.6667,410.0942981,0.002522653332,821.4,782.1,1603.5,189.6705916,167.9996362,161.1267617,0.1004844164
i-08e70b514c8c3cd5a,29,19,7.781091796,0.00455671665,0.0005856140461,5.126758496,0.01030534478,0.002010109271,163128.3333,724.2860853,0.004439977228,852.7,1187.9,2040.6,257.6393043,1049.511045,1082.230639,0.53034923
i-08ff78a502245298a,29,19,7.781002045,0.004046471409,0.0005200450258,5.121897459,0.01503764797,0.002935952563,165609.3333,564.5461304,0.003408902862,764.7,818.9,1583.6,214.2148714,292.6797453,380.8584456,0.2405016706
i-0b138e3642a677559,29,19,7.784373495,0.004659838831,0.0005986144979,5.093267176,0.01084380073,0.002129046123,161556.6667,306.8376335,0.001899257021,879.8,1162.7,2042.5,345.8560394,393.798609,559.7811576,0.2740666622
i-0ba417327f988ba2b,29,19,7.787106408,0.005508169337,0.0007073448144,5.110941622,0.07730420878,0.01512523807,161149.6667,265.1496433,0.001645362654,2750,2057,4807,940.7089525,947.9340108,1114.04219,0.231754148
i-0c3e9f9e7b281edfe,29,19,7.780986283,0.005190876086,0.0006671231509,5.099714995,0.03087828361,0.006054903782,168732,204.227814,0.001210368004,817.2,786.9,1604.1,204.9768551,286.4508684,445.3663785,0.2776425276
i-0cc4b604b837f69d9,29,19,7.780291372,0.005846301665,0.0007514245142,5.112656885,0.01085201417,0.002122578224,161288,121.5030864,0.0007533299835,1520.5,1064.8,2585.3,677.4562306,361.0453342,1016.891128,0.3933358327
i-0d136c81f43ce8a29,29,19,7.78193948,0.002724252384,0.0003500737048,5.131294277,0.03194685781,0.006225886899,163098.3333,138.687899,0.0008503330241,827.6,778.4,1606,99.06137267,207.2980677,266.4052886,0.1658812507
i-0d1c421d52c368b29,29,19,7.784583436,0.004466993279,0.0005738256023,5.077947431,0.01229573285,0.002421398216,160873,314.6156385,0.001955677078,3000.2,1525.1,4525.3,1735.58199,759.3266681,2155.295703,0.4762768662
i-0f285214d5c41327e,29,19,7.780314022,0.004367506739,0.0005613535298,5.046558089,0.01429045459,0.002831722995,163109.6667,539.509345,0.003307647891,808.3,817,1625.3,193.0170113,169.1035186,269.2652761,0.1656711229
i-0009b7735dea24732,30,18,7.785296652,0.007530408995,0.0009672603796,5.052876684,0.007854542711,0.001554469504,169013,353.2152318,0.002089870198,755.8,1217.2,1973,53.90897678,847.9488716,844.8122737,0.4281866567
i-002f7e27ea3e0bc1c,30,18,7.782977051,0.004542036244,0.0005835859741,5.130061547,0.06173313283,0.01203360472,162838.3333,254.8025379,0.001564757712,1547.9,1258.4,2806.3,760.7415169,487.2453637,1094.526387,0.3900247253
i-007e12c9530b8cdea,30,18,7.780790991,0.004594948491,0.0005905503048,5.137327194,0.09703059551,0.01888736922,161607.6667,1029.805969,0.006372259374,1373.8,1338,2711.8,677.076362,491.0349614,1039.218381,0.3832208797
i-00ba7a56c944e5a25,30,18,7.782252073,0.004013642899,0.0005157431115,5.138278829,0.09455504995,0.0184020862,164192.6667,260.6076233,0.001587206229,1717.5,1236.2,2953.7,852.0455452,419.0053832,1009.299763,0.3417069312
i-00d71d40b42658392,30,18,7.77964637,0.003654043158,0.0004696927064,5.195841127,0.1253330584,0.02412180345,163318.6667,387.3116747,0.002371508919,1925,1517.6,3442.6,493.5416227,787.2962452,741.3357614,0.2153418234
i-06b96f53253b4cc2e,30,18,7.781989733,0.00456233948,0.0005862690181,5.067661338,0.01968751824,0.003884931713,163861.3333,625.9427556,0.003819954,858.3,1517.2,2375.5,414.9498095,651.1882814,794.2290811,0.3343418569
i-0837f0f6a7a42ac68,30,18,7.781027158,0.004399093622,0.0005653615561,5.108586126,0.01860368591,0.003641650634,166706.3333,512.2736899,0.003072910786,1896.5,1086.7,2983.2,1099.255834,270.3816439,1235.490078,0.4141492619
i-084caea7d9c000ba9,30,18,7.782462173,0.0053147034,0.0006829077074,5.149528132,0.1303176459,0.02530671598,164420.3333,243.198136,0.001479124455,764.8,746.7,1511.5,57.05708642,246.0944037,261.1297038,0.1727619609
i-08559b79281547ef2,30,18,7.78169081,0.006052836794,0.0007778305438,5.081784195,0.04387005066,0.008632804735,162448.6667,155.9626024,0.0009600731453,2601.1,1788.7,4389.8,1590.943427,1159.864556,2228.868662,0.5077380887
i-08e70b514c8c3cd5a,30,18,7.781173627,0.004129717581,0.0005307319665,5.146175702,0.05667257761,0.01101256173,164589,325.6915719,0.001978817369,744.5,810.5,1555,166.1192677,246.2258448,306.6159378,0.1971806674
i-08ff78a502245298a,30,18,7.782231013,0.005984750796,0.0007690276459,5.104616192,0.02988205793,0.005853928445,166612.3333,335.8933362,0.002016017239,743.8,1471.8,2215.6,151.8791918,1018.533237,965.297329,0.4356821308
i-0b138e3642a677559,30,18,7.782629199,0.005081903453,0.0006529802877,5.0585631,0.01236867491,0.002445096495,161617.3333,177.0150653,0.001095272776,829.6,1082.2,1911.8,307.3858234,410.8286477,605.0079522,0.3164598557
i-0ba417327f988ba2b,30,18,7.784925832,0.003305278434,0.0004245741714,5.073656347,0.01207702004,0.002380338599,161766.3333,377.5054083,0.002333646319,3263,1734.6,4997.6,1056.882733,614.4794003,1265.636353,0.25324883
i-0c3e9f9e7b281edfe,30,18,7.780181487,0.004561779251,0.0005863332698,5.117453734,0.05578266222,0.01090047221,169688,400.3261171,0.002359189318,810.8,771.3,1582.1,286.0333314,215.7982854,489.1088154,0.3091516437
i-0cc4b604b837f69d9,30,18,7.778459708,0.004853434606,0.0006239583141,5.083019416,0.02164420437,0.004258139227,160872,416.0036058,0.002585929222,1227.1,1143.7,2370.8,611.9143822,457.5504951,977.1773182,0.4121719749
i-0d136c81f43ce8a29,30,18,7.782808436,0.004912625821,0.0006312150506,5.091427777,0.01688288897,0.003315943919,164025,114.7649772,0.0006996797881,752,749.8,1501.8,23.21398046,264.3906201,264.4994434,0.1761216163
i-0d1c421d52c368b29,30,18,7.78181439,0.004666493656,0.000599666533,5.114297575,0.03727962989,0.007289296201,160985,829.1393128,0.005150413472,1907.9,1818,3725.9,1419.284753,821.2159007,1245.806249,0.3343638448
i-0f285214d5c41327e,30,18,7.778441509,0.005423974004,0.0006973085802,5.070217795,0.04482951981,0.008841734541,163921.3333,464.3030619,0.002832474898,782.5,827.6,1610.1,201.665978,255.3255873,431.2280783,0.2678268917
i-0009b7735dea24732,31,17,7.78079629,0.004443579856,0.000571095771,5.055263625,0.01442296594,0.00285305911,169990.6667,198.3364145,0.001166748848,769.1,1070.8,1839.9,79.1137718,496.9088448,487.2889743,0.264845358
i-002f7e27ea3e0bc1c,31,17,7.784188642,0.004751588483,0.000610415382,5.113238308,0.04159897719,0.008135544381,163147.3333,343.2787983,0.002104103029,2100.5,1302.5,3403,720.7806339,392.1295846,1050.873605,0.3088079944
i-007e12c9530b8cdea,31,17,7.781536288,0.00590558732,0.0007589230587,5.073265208,0.02363825763,0.004659377474,162966,1182.762444,0.007257725197,2240.1,1303.7,3543.8,1053.148765,307.0997124,1151.51782,0.3249387154
i-00d71d40b42658392,31,17,7.780060689,0.005395474784,0.0006935003466,5.091495328,0.03641228249,0.0071515891,163391,160.1218286,0.0009799917292,1672.8,1492.7,3165.5,675.3184928,699.7231278,1050.385987,0.3318230887
i-06b96f53253b4cc2e,31,17,7.781297948,0.005029521319,0.0006463602026,4.967885256,0.04188749509,0.008431655108,163937,351.281938,0.00214278618,1901.3,1372,3273.3,595.2564433,217.245381,619.393978,0.1892261565
i-0837f0f6a7a42ac68,31,17,7.781150262,0.004935672918,0.0006343114773,4.98797573,0.01822765045,0.003654318192,166973.6667,270.1283645,0.001617790218,803.5,1381.2,2184.7,209.9514494,1133.340961,1158.267005,0.5301721084
i-084caea7d9c000ba9,31,17,7.792321523,0.03310444181,0.004248341359,4.992557552,0.006113269754,0.001224476571,163946.3333,4.041451884,0.00002465106601,2163.5,1276.8,3440.3,765.3033168,324.4536604,1035.139717,0.3008864683
i-08559b79281547ef2,31,17,7.782860968,0.004931717168,0.0006336637887,4.952851904,0.01402401869,0.00283150374,162686,318.5011774,0.001957766356,744.5,801.2,1545.7,1.08012345,401.3205424,400.5260569,0.2591227644
i-08e70b514c8c3cd5a,31,17,7.781601694,0.003929808992,0.0005050128683,5.126255221,0.05330085468,0.01039762017,165619,132.8871702,0.0008023666982,769,791.5,1560.5,186.1474923,218.4446281,258.1856567,0.1654505971
i-08ff78a502245298a,31,17,7.780819072,0.00440818721,0.0005665453944,5.107341343,0.032468716,0.006357263756,167698.3333,68.15668224,0.0004064243268,775.1,1409.6,2184.7,70.33325434,1149.183111,1144.688512,0.5239568415
i-0b138e3642a677559,31,17,7.787031624,0.005889126604,0.0007562736212,5.054590066,0.01238758094,0.002450758772,161460,173.3118576,0.001073404296,784.7,951.8,1736.5,184.0012379,465.0629109,508.2541468,0.2926888263
i-0ba417327f988ba2b,31,17,7.7841537,0.003899735785,0.0005009839137,4.94961924,0.008749702579,0.00176775266,162047.3333,144.9287181,0.0008943604016,2551,2172.7,4723.7,1027.796456,1219.564408,1681.690687,0.3560113231
i-0c3e9f9e7b281edfe,31,17,7.781921334,0.005671437425,0.0007287965506,4.959889703,0.01177240351,0.00237352123,170224.3333,453.3589454,0.00266330281,787.5,761.4,1548.9,132.6618508,104.8641449,214.8412592,0.1387057003
i-0cc4b604b837f69d9,31,17,7.779470523,0.004449916694,0.0005720076553,5.111328655,0.04410304603,0.008628489579,161113.3333,369.1020636,0.002290946726,1642.5,1422.8,3065.3,740.8291526,715.4325498,1079.412397,0.3521392349
i-0d136c81f43ce8a29,31,17,7.780430555,0.004276958836,0.0005497072181,5.112549941,0.02232129534,0.004365980891,164951,339.1209224,0.002055888854,850.4,845.1,1695.5,297.0724566,455.7017665,693.0283384,0.4087457024
i-0d1c421d52c368b29,31,17,7.782891909,0.005515403841,0.0007086573866,4.981568178,0.04179502568,0.008389933489,161603.6667,303.1605735,0.001875951083,3197,2467.5,5664.5,1376.679177,1237.046774,1685.685568,0.2975877073
i-0f285214d5c41327e,31,17,7.779166222,0.005213770821,0.0006702223186,4.943101062,0.01014584106,0.002052525516,165403.3333,260.8837544,0.001577258143,758.3,747.2,1505.5,33.51964598,69.49148629,97.32905242,0.06464898865
i-0009b7735dea24732,32,16,7.781484419,0.004724947576,0.0006072038858,5.048119413,0.008722513236,0.001727873793,169569.3333,154.9462272,0.0009137632624,753.1,1500.4,2253.5,24.06680517,1005.377342,996.6450667,0.4422653946
i-002f7e27ea3e0bc1c,32,16,7.783504142,0.004740869123,0.0006090918738,5.125762674,0.05759376949,0.01123613658,163194.3333,282.5284646,0.00173123943,1750,1423.2,3173.2,635.0503042,487.3364797,1006.785401,0.3172776382
i-007e12c9530b8cdea,32,16,7.780311796,0.004088146723,0.0005254476722,5.078026295,0.01362093243,0.002682328061,165894,207.0458886,0.001248061344,2261,1816.6,4077.6,907.7866857,813.8304765,1620.905042,0.3975144796
i-00d71d40b42658392,32,16,7.78200735,0.006155200736,0.00079095283,5.142770873,0.1106451527,0.02151469616,163844,78.08328887,0.0004765709386,2790,1557,4347,893.5571859,320.5221435,927.2665924,0.2133118455
i-06b96f53253b4cc2e,32,16,7.782967144,0.005007140346,0.0006433459442,4.934403181,0.03973910204,0.0080534769,165316.3333,707.0744892,0.0042771,751.6,1499.6,2251.2,88.69823999,1212.728072,1210.761266,0.5378292762
i-0837f0f6a7a42ac68,32,16,7.79473114,0.03588790552,0.004604123589,4.954777506,0.01345726307,0.002716017633,167207,128.6895489,0.0007696421138,1639.7,1581.9,3221.6,712.0627391,809.4083504,936.2378853,0.2906127034
i-084caea7d9c000ba9,32,16,7.78145957,0.008452520725,0.001086238468,5.014160818,0.09586107867,0.01911807023,165388,310.4496739,0.001877099148,752.8,775.4,1528.2,24.33926868,671.8647681,693.4337748,0.453758523
i-08559b79281547ef2,32,16,7.782126241,0.003887950288,0.0004996000023,4.911879169,0.01972286894,0.004015340823,164225.6667,46.11218205,0.0002807854764,753.1,751.2,1504.3,80.40377271,211.188594,276.3805951,0.1837270459
i-08e70b514c8c3cd5a,32,16,7.78198364,0.004573338225,0.0005876828372,5.101484458,0.01317334988,0.002582258162,165848.3333,283.8279996,0.001711370828,917.4,1530.3,2447.7,435.1176597,976.0364349,1025.284139,0.4188765533
i-08ff78a502245298a,32,16,7.782445749,0.004349363708,0.0005588684905,5.088125362,0.0136279328,0.002678379921,167749.3333,160.2071576,0.0009550390119,756.7,1343.1,2099.8,81.51898211,583.7416571,582.1129711,0.2772230551
i-0b138e3642a677559,32,16,7.782723162,0.003785581024,0.0004864082847,5.056614531,0.01219758434,0.002412203712,162228.3333,140.1297018,0.0008637806907,3341,2482,5823,918.7969187,818.3968068,1482.250916,0.2545510761
i-0c3e9f9e7b281edfe,32,16,7.786314726,0.01086567651,0.001395483857,4.942906459,0.05336953553,0.01079719715,170513.6667,198.4699809,0.001163953511,780.4,813,1593.4,108.0989259,205.2857088,300.264032,0.1884423446
i-0cc4b604b837f69d9,32,16,7.781568713,0.005977277536,0.0007681327193,5.092590252,0.04903361594,0.009628423554,162296.6667,154.1308968,0.0009496861514,2299.8,1699.8,3999.6,845.2667955,918.549799,1256.254327,0.3140949912
i-0d136c81f43ce8a29,32,16,7.783176608,0.005879596693,0.0007554237799,5.100757361,0.01832734683,0.00359306384,165150.6667,419.2187178,0.002538401608,753.6,808.4,1562,26.50869878,437.8089893,451.7371409,0.2892043155
i-0d1c421d52c368b29,32,16,7.784776979,0.006453855207,0.000829035337,4.954069455,0.008188189566,0.001652820906,162469.6667,365.4618083,0.002249415634,3496,2152,5648,1332.451375,1200.016667,1566.587232,0.2773702606
i-0f285214d5c41327e,32,16,7.779241377,0.004904644755,0.0006304785412,4.919958406,0.0661518368,0.01344560896,165971.6667,475.7828636,0.002866651117,751.7,744.4,1496.1,36.6607571,20.63007513,47.67587324,0.03186676909
i-0009b7735dea24732,33,15,7.783278545,0.003910442895,0.0005024159,4.948604584,0.01356543674,0.00274126504,170008.6667,116.3285577,0.0006842507501,743.5,1722.7,2466.2,2.223610677,1344.057047,1341.878186,0.5441076094
i-007e12c9530b8cdea,33,15,7.779602713,0.004609184474,0.0005924704184,4.964629279,0.01639411176,0.003302182467,167396.3333,347.8165225,0.002077802516,2661,1865,4526,1114.125965,695.9605672,1697.391463,0.3750312556
i-00d71d40b42658392,33,15,7.780936665,0.004733517753,0.0006083480635,4.97590518,0.0498371251,0.01001569027,165136,285.973775,0.001731747015,2544,1504,4048,822.0462274,386.2699114,973.4680272,0.240481232
i-06b96f53253b4cc2e,33,15,7.783801821,0.005774401242,0.0007418484405,4.9706898,0.06207267708,0.01248773904,166862.6667,131.2148366,0.000786364255,2143.3,1552.7,3696,879.3128694,415.6831192,1063.115652,0.2876395162
i-0837f0f6a7a42ac68,33,15,7.779208342,0.003565652417,0.0004583567196,4.953963995,0.01317677532,0.002659844791,167400.3333,129.9474253,0.0007762674224,751.4,1493.6,2245,21.30831867,1192.671623,1211.911071,0.5398267578
i-084caea7d9c000ba9,33,15,7.781561348,0.00465965648,0.0005988073951,5.021195465,0.1962323881,0.03908081043,166431.3333,56.53612414,0.0003396963962,2193,1852,4045,311.6996417,776.6423458,698.1761955,0.1726022733
i-08559b79281547ef2,33,15,7.780888531,0.003720521143,0.0004781614758,4.892141263,0.0155948959,0.003187744397,165244.3333,94.73295801,0.0005732902067,752,676.8,1428.8,22.52406121,276.5095136,269.3245873,0.1884970516
i-08e70b514c8c3cd5a,33,15,7.780880849,0.004327825282,0.0005562127689,5.003725688,0.03383245854,0.006761453494,165736.6667,188.3993984,0.001136739396,744.6,790.2,1534.8,37.77477112,185.8295515,186.2034729,0.1213210014
i-08ff78a502245298a,33,15,7.78435262,0.007772956289,0.0009985359949,4.978330904,0.01227147527,0.002464977822,167601.6667,101.6579231,0.0006065448223,3468,2881.2,6349.2,1403.72362,1492.576058,2273.61918,0.358095379
i-0b138e3642a677559,33,15,7.78297766,0.00483119169,0.0006207382188,4.937568029,0.007079438233,0.00143379052,163691.3333,248.6570597,0.001519060628,744.3,1016.7,1761,52.37694573,506.6721601,525.5445853,0.2984353125
i-0c3e9f9e7b281edfe,33,15,7.78100427,0.004031229375,0.0005180859996,4.92459072,0.01202159617,0.002441136098,171318.3333,604.1724368,0.003526607019,817.6,832.3,1649.9,219.5283834,215.2306515,345.2765236,0.2092711823
i-0cc4b604b837f69d9,33,15,7.779810058,0.00634415222,0.0008154636389,4.973864926,0.02659860589,0.005347673546,163815,180.4078712,0.001101290304,2631.8,1449.7,4081.5,1070.059791,388.5540288,1214.802339,0.2976362462
i-0d136c81f43ce8a29,33,15,7.781384892,0.003990430624,0.0005128175356,5.081949181,0.1987676661,0.03911248598,165466.3333,120.9352444,0.0007308752297,836.2,670.4,1506.6,264.6724601,241.5428188,344.8733101,0.2289083433
i-0d1c421d52c368b29,33,15,7.782925102,0.004760839966,0.0006117031712,4.948674228,0.0175592788,0.003548279395,163705.3333,151.7772491,0.0009271368621,2772,1893,4665,1308.721174,964.2619515,1941.449916,0.4161736155
i-0f285214d5c41327e,33,15,7.778577619,0.004555496447,0.0005856464601,4.905307929,0.03081399189,0.006281765046,166115.6667,312.7560285,0.001882760577,747.9,904.6,1652.5,35.07278147,456.6557663,470.8428023,0.2849275657
i-0009b7735dea24732,34,14,7.784224828,0.004819565028,0.0006191451474,4.974413792,0.05943998938,0.01194914454,170270.6667,228.9461363,0.001344601162,744.4,1123.7,1868.1,1.0749677,731.2780365,730.2117577,0.3908847266
i-007e12c9530b8cdea,34,14,7.780086438,0.005091503502,0.0006544276266,4.966586828,0.01570700582,0.00316253523,167399.6667,333.168626,0.001990258599,2127.1,1545.1,3672.2,783.9671833,486.3095608,1078.744311,0.2937596839
i-00d71d40b42658392,34,14,7.7797313,0.004223934872,0.0005429409718,4.947113461,0.005729937997,0.001158238646,165158.6667,48.95235779,0.0002963959372,3235,1723,4958,996.9091121,537.4848835,1378.145291,0.2779639555
