python3 distribute_work.py -b sysbench -s -c 5 -n 10 -d 2,,,,,,,,
experimentID,setId,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573168503-28,28,i-0281a5a962880d98e,m5d.large,7.784142971,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.93ms,7.7636s,2
1573168503-28,28,i-0281a5a962880d98e,m5d.large,7.779070616,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.27ms,7.7578s,2
1573168503-28,28,i-0281a5a962880d98e,m5d.large,7.777611017,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.09ms,7.7565s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.022169352,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.75ms,7.9917s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.006510735,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.34ms,7.9850s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.008603811,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.38ms,7.9855s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.009400845,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.58ms,7.9846s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.007391453,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.24ms,7.9866s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.01930809,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.80ms,7.9972s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.006979704,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.34ms,7.9847s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.009869576,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.21ms,7.9886s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.006570578,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.36ms,7.9849s,2
1573168503-28,28,i-034ca80696bdf9e78,m5d.large,8.006835699,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.29ms,7.9847s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.019034386,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.08ms,7.9864s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.006487846,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.42ms,7.9842s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.007128239,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.43ms,7.9850s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.005589724,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.94ms,7.9852s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.011877537,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.89ms,7.9902s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.019545555,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.72ms,7.9972s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.011208057,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.01ms,7.9870s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.009573698,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.33ms,7.9871s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.006398201,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.45ms,7.9834s,2
1573168503-28,28,i-0352fef0691cda759,m5d.large,8.005380154,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.50ms,7.9832s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.027928591,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.35ms,7.9927s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.005694151,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.30ms,7.9838s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.006812811,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.44ms,7.9850s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.016209602,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.80ms,7.9935s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.009320498,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.22ms,7.9872s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.023595572,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.52ms,8.0010s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.00603056,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.25ms,7.9838s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.009460449,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.15ms,7.9878s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.005325794,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.19ms,7.9829s,2
1573168503-28,28,i-03ce6d0f6fcb281f4,m5d.large,8.003666401,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.44ms,7.9826s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.78896451,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.93ms,7.7638s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.781134605,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.20ms,7.7593s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.786552906,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.79ms,7.7631s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.780861139,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.33ms,7.7588s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.790851593,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.30ms,7.7695s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.791945457,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.76ms,7.7697s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.780282974,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.18ms,7.7585s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.785896063,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.09ms,7.7624s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.785872221,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.05ms,7.7622s,2
1573168503-28,28,i-040800b05979b298d,m5d.large,7.779852152,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.32ms,7.7568s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.012555599,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.99ms,7.9852s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.006574392,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.63ms,7.9835s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.009968519,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.75ms,7.9884s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.004248857,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.52ms,7.9834s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.015333176,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.67ms,7.9936s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.016304493,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.84ms,7.9934s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.013724804,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.05ms,7.9920s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.013403893,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.20ms,7.9912s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.01175642,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.07ms,7.9899s,2
1573168503-28,28,i-04de8d0c4c390bf8a,m5d.large,8.008805513,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.28ms,7.9848s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.789432287,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.98ms,7.7649s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.780465364,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.13ms,7.7589s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.785018206,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.60ms,7.7641s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.779783249,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.22ms,7.7587s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.788811922,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.32ms,7.7681s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.796144247,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.21ms,7.7752s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.778552055,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.19ms,7.7575s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.783112526,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.05ms,7.7620s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.781137705,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.26ms,7.7584s,2
1573168503-28,28,i-07cd5a5faa8abfd40,m5d.large,7.77771759,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.17ms,7.7569s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.798736095,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.71ms,7.7635s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.780816555,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.04ms,7.7586s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.781021595,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.09ms,7.7590s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.784717798,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.61ms,7.7634s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.787114143,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.31ms,7.7654s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.797789335,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.88ms,7.7758s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.77906251,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.12ms,7.7567s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.78366828,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.86ms,7.7617s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.780419111,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.02ms,7.7582s,2
1573168503-28,28,i-07ffd723ae2e21ba7,m5d.large,7.778736353,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.19ms,7.7573s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.030179977,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.41ms,7.9942s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.008537531,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.33ms,7.9847s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.007126331,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.62ms,7.9840s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.00911355,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.04ms,7.9856s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.012995005,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.06ms,7.9894s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.019723892,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.75ms,7.9960s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.007754087,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.34ms,7.9833s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.014899969,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.20ms,7.9903s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.007357121,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.29ms,7.9834s,2
1573168503-28,28,i-08fbb95fa798c3cf5,m5d.large,8.006944895,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.27ms,7.9835s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.02327013,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.11ms,7.9888s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.006236076,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.58ms,7.9835s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.007957458,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.85ms,7.9866s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.011620998,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.99ms,7.9896s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.009634495,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.27ms,7.9870s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.014684677,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.08ms,7.9924s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.006258726,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.42ms,7.9839s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.008916855,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.35ms,7.9877s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.007837772,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.44ms,7.9858s,2
1573168503-28,28,i-0a04569906491d850,m5d.large,8.008216858,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.53ms,7.9861s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.011656284,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.28ms,7.9902s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.010403872,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.64ms,7.9893s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.013534784,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.87ms,7.9913s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.022880316,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.11ms,8.0005s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.007987976,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.80ms,7.9863s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.009967804,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.44ms,7.9888s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.008347273,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.72ms,7.9864s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.009346008,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.80ms,7.9871s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.007335186,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.78ms,7.9856s,2
1573168503-28,28,i-0a426c5eeebab75ac,m5d.large,8.015261173,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.56ms,7.9950s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.794517279,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.90ms,7.7609s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.779757977,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.63ms,7.7583s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.779227972,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.12ms,7.7581s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.77819252,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.20ms,7.7573s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.782480478,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.27ms,7.7629s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.791550875,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.71ms,7.7707s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.778981447,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.77ms,7.7594s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.783459663,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.85ms,7.7626s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.778595686,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.14ms,7.7576s,2
1573168503-28,28,i-0a60ca37589d85ca8,m5d.large,7.777654171,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.07ms,7.7565s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.795257092,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.56ms,7.7618s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.789435387,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.73ms,7.7655s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.785839796,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.56ms,7.7635s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.790183067,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.87ms,7.7692s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.78642416,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.14ms,7.7650s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.787218094,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.13ms,7.7657s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.784496546,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.95ms,7.7627s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.782755852,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.46ms,7.7621s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.7835989,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.40ms,7.7614s,2
1573168503-28,28,i-0e00e7cd20b80b7de,m5d.large,7.782384396,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.34ms,7.7613s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.023254633,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.94ms,7.9911s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.009456396,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.39ms,7.9861s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.012136221,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.94ms,7.9900s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.014202595,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.14ms,7.9914s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.017854452,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.33ms,7.9927s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.02235055,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.08ms,7.9997s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.009261131,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.54ms,7.9861s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.015594721,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.21ms,7.9919s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.006263971,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.42ms,7.9835s,2
1573168503-28,28,i-0e89fdbd7d7655da2,m5d.large,8.008043051,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.99ms,7.9851s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.016028166,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.79ms,7.9943s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.014112234,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.95ms,7.9927s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.01457119,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.99ms,7.9918s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.014151335,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.05ms,7.9915s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.019081831,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.31ms,7.9972s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.019300938,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1598.58ms,7.9966s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.007124424,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.05ms,7.9867s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.012346506,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.65ms,7.9917s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.007954836,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.14ms,7.9876s,2
1573168503-28,28,i-0f3341acfe522b912,m5d.large,8.009740353,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.12ms,7.9866s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.022848368,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.95ms,7.9899s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.007004023,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.59ms,7.9832s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.01027894,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.01ms,7.9886s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.01245141,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.10ms,7.9904s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.011491776,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.32ms,7.9888s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.018104792,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.90ms,7.9960s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.005548716,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.49ms,7.9834s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.013525963,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.27ms,7.9911s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.006369352,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.50ms,7.9844s,2
1573168503-29,29,i-00425c78c8efcd2bd,m5d.large,8.007456541,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.40ms,7.9852s,2
1573168503-29,29,i-0168a97df13f7162a,m5d.large,8.015936613,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.72ms,7.9872s,2
1573168503-29,29,i-0168a97df13f7162a,m5d.large,8.004757404,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1596.30ms,7.9837s,2
1573168503-29,29,i-0168a97df13f7162a,m5d.large,8.013095617,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.60ms,7.9919s,2
1573168503-29,29,i-0168a97df13f7162a,m5d.large,8.0204916,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.77ms,7.9981s,2
