11/11/2019,python3 distribute_work.py -b pgbench -s -c 10 -n 3 -g m5d -d 4,,,,,,,,,,,
instanceID,experimentID,setId,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-0ff3d0efdb7d26460,1573493686-7,7,m5d.large,60.18262529,10,10,1,TPC-B (sort of),simple,60 s,137221,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-7,7,m5d.large,60.19507813,10,10,1,TPC-B (sort of),simple,60 s,136794,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-7,7,m5d.large,60.17981029,10,10,1,TPC-B (sort of),simple,60 s,136501,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-7,7,m5d.large,60.24778914,10,10,1,TPC-B (sort of),simple,60 s,126214,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-7,7,m5d.large,60.27413273,10,10,1,TPC-B (sort of),simple,60 s,126006,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-7,7,m5d.large,60.31399345,10,10,1,TPC-B (sort of),simple,60 s,126505,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-8,8,m5d.large,60.27980089,10,10,1,TPC-B (sort of),simple,60 s,137201,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-8,8,m5d.large,60.28311396,10,10,1,TPC-B (sort of),simple,60 s,137075,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-8,8,m5d.large,60.27664137,10,10,1,TPC-B (sort of),simple,60 s,136687,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-8,8,m5d.large,60.24492192,10,10,1,TPC-B (sort of),simple,60 s,128678,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-8,8,m5d.large,60.25070286,10,10,1,TPC-B (sort of),simple,60 s,129188,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-8,8,m5d.large,60.2489543,10,10,1,TPC-B (sort of),simple,60 s,129218,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-8,8,m5d.large,60.22846937,10,10,1,TPC-B (sort of),simple,60 s,128046,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-8,8,m5d.large,60.36738801,10,10,1,TPC-B (sort of),simple,60 s,127995,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-8,8,m5d.large,60.25442052,10,10,1,TPC-B (sort of),simple,60 s,127942,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-8,8,m5d.large,60.18556571,10,10,1,TPC-B (sort of),simple,60 s,128994,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-8,8,m5d.large,60.20165753,10,10,1,TPC-B (sort of),simple,60 s,129108,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-8,8,m5d.large,60.19857216,10,10,1,TPC-B (sort of),simple,60 s,128685,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-8,8,m5d.large,60.22963667,10,10,1,TPC-B (sort of),simple,60 s,137939,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-8,8,m5d.large,60.24134254,10,10,1,TPC-B (sort of),simple,60 s,137529,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-8,8,m5d.large,60.22750354,10,10,1,TPC-B (sort of),simple,60 s,137803,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-8,8,m5d.large,60.22198677,10,10,1,TPC-B (sort of),simple,60 s,137460,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-8,8,m5d.large,60.27830672,10,10,1,TPC-B (sort of),simple,60 s,137752,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-8,8,m5d.large,60.24053979,10,10,1,TPC-B (sort of),simple,60 s,137670,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-8,8,m5d.large,60.18430638,10,10,1,TPC-B (sort of),simple,60 s,138196,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-8,8,m5d.large,60.17686319,10,10,1,TPC-B (sort of),simple,60 s,138019,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-8,8,m5d.large,60.17160511,10,10,1,TPC-B (sort of),simple,60 s,138061,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-8,8,m5d.large,60.24277759,10,10,1,TPC-B (sort of),simple,60 s,126514,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-8,8,m5d.large,60.26523161,10,10,1,TPC-B (sort of),simple,60 s,126574,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-8,8,m5d.large,60.22801995,10,10,1,TPC-B (sort of),simple,60 s,126741,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-8,8,m5d.large,60.31639028,10,10,1,TPC-B (sort of),simple,60 s,129798,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-8,8,m5d.large,60.30114412,10,10,1,TPC-B (sort of),simple,60 s,129880,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-8,8,m5d.large,60.30426383,10,10,1,TPC-B (sort of),simple,60 s,129763,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-8,8,m5d.large,60.21675348,10,10,1,TPC-B (sort of),simple,60 s,139060,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-8,8,m5d.large,60.23144221,10,10,1,TPC-B (sort of),simple,60 s,139140,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-8,8,m5d.large,60.27550244,10,10,1,TPC-B (sort of),simple,60 s,138654,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-8,8,m5d.large,60.44389486,10,10,1,TPC-B (sort of),simple,60 s,137431,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-8,8,m5d.large,60.39767408,10,10,1,TPC-B (sort of),simple,60 s,137328,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-8,8,m5d.large,60.37943172,10,10,1,TPC-B (sort of),simple,60 s,136750,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-8,8,m5d.large,60.3382349,10,10,1,TPC-B (sort of),simple,60 s,128558,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-8,8,m5d.large,60.3311739,10,10,1,TPC-B (sort of),simple,60 s,128771,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-8,8,m5d.large,60.28582358,10,10,1,TPC-B (sort of),simple,60 s,128496,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-8,8,m5d.large,60.18312049,10,10,1,TPC-B (sort of),simple,60 s,128892,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-8,8,m5d.large,60.21103907,10,10,1,TPC-B (sort of),simple,60 s,129123,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-8,8,m5d.large,60.21873832,10,10,1,TPC-B (sort of),simple,60 s,128888,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-8,8,m5d.large,60.22924829,10,10,1,TPC-B (sort of),simple,60 s,138361,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-8,8,m5d.large,60.25693321,10,10,1,TPC-B (sort of),simple,60 s,138376,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-8,8,m5d.large,60.23069453,10,10,1,TPC-B (sort of),simple,60 s,137778,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-8,8,m5d.large,60.22968268,10,10,1,TPC-B (sort of),simple,60 s,127524,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-8,8,m5d.large,60.2501204,10,10,1,TPC-B (sort of),simple,60 s,127747,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-8,8,m5d.large,60.29735923,10,10,1,TPC-B (sort of),simple,60 s,128054,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-8,8,m5d.large,60.30429983,10,10,1,TPC-B (sort of),simple,60 s,138746,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-8,8,m5d.large,60.26324868,10,10,1,TPC-B (sort of),simple,60 s,138441,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-8,8,m5d.large,60.27011824,10,10,1,TPC-B (sort of),simple,60 s,138583,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-8,8,m5d.large,60.27869797,10,10,1,TPC-B (sort of),simple,60 s,136708,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-8,8,m5d.large,60.30377126,10,10,1,TPC-B (sort of),simple,60 s,136922,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-8,8,m5d.large,60.29750276,10,10,1,TPC-B (sort of),simple,60 s,136321,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-8,8,m5d.large,60.28209186,10,10,1,TPC-B (sort of),simple,60 s,129436,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-8,8,m5d.large,60.33067942,10,10,1,TPC-B (sort of),simple,60 s,129262,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-8,8,m5d.large,60.27658534,10,10,1,TPC-B (sort of),simple,60 s,129420,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-8,8,m5d.large,60.2327702,10,10,1,TPC-B (sort of),simple,60 s,128388,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-8,8,m5d.large,60.24631643,10,10,1,TPC-B (sort of),simple,60 s,128042,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-8,8,m5d.large,60.24679089,10,10,1,TPC-B (sort of),simple,60 s,127657,data_directory = '/var/lib/postgresql/9.5/main'
i-06927687233d3ce81,1573493686-8,8,m5d.large,60.26974463,10,10,1,TPC-B (sort of),simple,60 s,136979,data_directory = '/var/lib/postgresql/9.5/main'
i-06927687233d3ce81,1573493686-8,8,m5d.large,60.30894899,10,10,1,TPC-B (sort of),simple,60 s,136301,data_directory = '/var/lib/postgresql/9.5/main'
i-06927687233d3ce81,1573493686-8,8,m5d.large,60.38734293,10,10,1,TPC-B (sort of),simple,60 s,136614,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-8,8,m5d.large,60.22187018,10,10,1,TPC-B (sort of),simple,60 s,128096,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-8,8,m5d.large,60.28461385,10,10,1,TPC-B (sort of),simple,60 s,127645,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-8,8,m5d.large,60.25116301,10,10,1,TPC-B (sort of),simple,60 s,127922,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-8,8,m5d.large,60.24958992,10,10,1,TPC-B (sort of),simple,60 s,127963,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-8,8,m5d.large,60.22804523,10,10,1,TPC-B (sort of),simple,60 s,128004,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-8,8,m5d.large,60.24658442,10,10,1,TPC-B (sort of),simple,60 s,127795,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-8,8,m5d.large,60.18141389,10,10,1,TPC-B (sort of),simple,60 s,127293,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-8,8,m5d.large,60.16117334,10,10,1,TPC-B (sort of),simple,60 s,127531,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-8,8,m5d.large,60.16022301,10,10,1,TPC-B (sort of),simple,60 s,127522,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-8,8,m5d.large,60.18291473,10,10,1,TPC-B (sort of),simple,60 s,138007,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-8,8,m5d.large,60.17028427,10,10,1,TPC-B (sort of),simple,60 s,137896,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-8,8,m5d.large,60.20019293,10,10,1,TPC-B (sort of),simple,60 s,137725,data_directory = '/var/lib/postgresql/9.5/main'
i-099ee1e4a83390362,1573493686-8,8,m5d.large,60.38038754,10,10,1,TPC-B (sort of),simple,60 s,137645,data_directory = '/var/lib/postgresql/9.5/main'
i-099ee1e4a83390362,1573493686-8,8,m5d.large,60.32511234,10,10,1,TPC-B (sort of),simple,60 s,136876,data_directory = '/var/lib/postgresql/9.5/main'
i-099ee1e4a83390362,1573493686-8,8,m5d.large,60.27096534,10,10,1,TPC-B (sort of),simple,60 s,137560,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-8,8,m5d.large,60.33021903,10,10,1,TPC-B (sort of),simple,60 s,128271,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-8,8,m5d.large,60.23882079,10,10,1,TPC-B (sort of),simple,60 s,128580,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-8,8,m5d.large,60.25465369,10,10,1,TPC-B (sort of),simple,60 s,128320,data_directory = '/var/lib/postgresql/9.5/main'
i-0a4d8691e4825dd05,1573493686-8,8,m5d.large,60.32499075,10,10,1,TPC-B (sort of),simple,60 s,130720,data_directory = '/var/lib/postgresql/9.5/main'
i-0a4d8691e4825dd05,1573493686-8,8,m5d.large,60.27267194,10,10,1,TPC-B (sort of),simple,60 s,130792,data_directory = '/var/lib/postgresql/9.5/main'
i-0a4d8691e4825dd05,1573493686-8,8,m5d.large,60.26334977,10,10,1,TPC-B (sort of),simple,60 s,130656,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-8,8,m5d.large,60.24528933,10,10,1,TPC-B (sort of),simple,60 s,128624,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-8,8,m5d.large,60.24712038,10,10,1,TPC-B (sort of),simple,60 s,128360,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-8,8,m5d.large,60.37630129,10,10,1,TPC-B (sort of),simple,60 s,127918,data_directory = '/var/lib/postgresql/9.5/main'
i-0ac717e37ac349436,1573493686-8,8,m5d.large,60.2057097,10,10,1,TPC-B (sort of),simple,60 s,128586,data_directory = '/var/lib/postgresql/9.5/main'
i-0ac717e37ac349436,1573493686-8,8,m5d.large,60.25780654,10,10,1,TPC-B (sort of),simple,60 s,128855,data_directory = '/var/lib/postgresql/9.5/main'
i-0ac717e37ac349436,1573493686-8,8,m5d.large,60.26852226,10,10,1,TPC-B (sort of),simple,60 s,128560,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-8,8,m5d.large,60.21286607,10,10,1,TPC-B (sort of),simple,60 s,136238,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-8,8,m5d.large,60.15313578,10,10,1,TPC-B (sort of),simple,60 s,136287,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-8,8,m5d.large,60.1474452,10,10,1,TPC-B (sort of),simple,60 s,136180,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-8,8,m5d.large,60.2457726,10,10,1,TPC-B (sort of),simple,60 s,128960,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-8,8,m5d.large,60.32628179,10,10,1,TPC-B (sort of),simple,60 s,128555,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-8,8,m5d.large,60.33445406,10,10,1,TPC-B (sort of),simple,60 s,128954,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-8,8,m5d.large,60.32470894,10,10,1,TPC-B (sort of),simple,60 s,128357,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-8,8,m5d.large,60.28000712,10,10,1,TPC-B (sort of),simple,60 s,128223,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-8,8,m5d.large,60.24231696,10,10,1,TPC-B (sort of),simple,60 s,128228,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-8,8,m5d.large,60.18829846,10,10,1,TPC-B (sort of),simple,60 s,128519,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-8,8,m5d.large,60.21890044,10,10,1,TPC-B (sort of),simple,60 s,128970,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-8,8,m5d.large,60.20090508,10,10,1,TPC-B (sort of),simple,60 s,128662,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-8,8,m5d.large,60.38409138,10,10,1,TPC-B (sort of),simple,60 s,129155,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-8,8,m5d.large,60.57066298,10,10,1,TPC-B (sort of),simple,60 s,129302,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-8,8,m5d.large,60.28899765,10,10,1,TPC-B (sort of),simple,60 s,129499,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-8,8,m5d.large,60.25869107,10,10,1,TPC-B (sort of),simple,60 s,136483,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-8,8,m5d.large,60.25611687,10,10,1,TPC-B (sort of),simple,60 s,136680,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-8,8,m5d.large,60.29248595,10,10,1,TPC-B (sort of),simple,60 s,136245,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-8,8,m5d.large,60.23795843,10,10,1,TPC-B (sort of),simple,60 s,137012,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-8,8,m5d.large,60.38337088,10,10,1,TPC-B (sort of),simple,60 s,136718,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-8,8,m5d.large,60.40039778,10,10,1,TPC-B (sort of),simple,60 s,136631,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-8,8,m5d.large,60.33503151,10,10,1,TPC-B (sort of),simple,60 s,136585,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-8,8,m5d.large,60.32104397,10,10,1,TPC-B (sort of),simple,60 s,136887,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-8,8,m5d.large,60.26838613,10,10,1,TPC-B (sort of),simple,60 s,136626,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-8,8,m5d.large,60.31064963,10,10,1,TPC-B (sort of),simple,60 s,129470,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-8,8,m5d.large,60.25838947,10,10,1,TPC-B (sort of),simple,60 s,129532,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-8,8,m5d.large,60.2479229,10,10,1,TPC-B (sort of),simple,60 s,129405,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-8,8,m5d.large,60.18318152,10,10,1,TPC-B (sort of),simple,60 s,136809,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-8,8,m5d.large,60.209759,10,10,1,TPC-B (sort of),simple,60 s,136832,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-8,8,m5d.large,60.21537685,10,10,1,TPC-B (sort of),simple,60 s,136621,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-8,8,m5d.large,60.22504473,10,10,1,TPC-B (sort of),simple,60 s,126297,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-8,8,m5d.large,60.41398787,10,10,1,TPC-B (sort of),simple,60 s,126591,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-8,8,m5d.large,60.24754047,10,10,1,TPC-B (sort of),simple,60 s,126647,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-9,9,m5d.large,60.35713744,10,10,1,TPC-B (sort of),simple,60 s,136696,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-9,9,m5d.large,60.3079896,10,10,1,TPC-B (sort of),simple,60 s,136799,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-9,9,m5d.large,60.28451157,10,10,1,TPC-B (sort of),simple,60 s,136959,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-9,9,m5d.large,60.26203847,10,10,1,TPC-B (sort of),simple,60 s,130777,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-9,9,m5d.large,60.35178256,10,10,1,TPC-B (sort of),simple,60 s,130882,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-9,9,m5d.large,60.30635214,10,10,1,TPC-B (sort of),simple,60 s,131088,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-9,9,m5d.large,60.2810781,10,10,1,TPC-B (sort of),simple,60 s,129982,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-9,9,m5d.large,60.29532099,10,10,1,TPC-B (sort of),simple,60 s,130392,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-9,9,m5d.large,60.25539708,10,10,1,TPC-B (sort of),simple,60 s,130564,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-9,9,m5d.large,60.19035482,10,10,1,TPC-B (sort of),simple,60 s,130612,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-9,9,m5d.large,60.18474841,10,10,1,TPC-B (sort of),simple,60 s,130903,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-9,9,m5d.large,60.18708348,10,10,1,TPC-B (sort of),simple,60 s,130571,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-9,9,m5d.large,60.21893215,10,10,1,TPC-B (sort of),simple,60 s,137703,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-9,9,m5d.large,60.23178053,10,10,1,TPC-B (sort of),simple,60 s,137764,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-9,9,m5d.large,60.24423456,10,10,1,TPC-B (sort of),simple,60 s,137539,data_directory = '/var/lib/postgresql/9.5/main'
