python3 distribute_work.py -b sysbench -c 5 -n 10 -d 2,,,,,,,,,,
experimentID,setId,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num,Standard deviation,Average
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.088730335,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.16ms,9.0247s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.037611485,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0164s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.051177502,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.55ms,9.0311s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.04895854,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.39ms,9.0279s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.039913654,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0186s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.040933132,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.88ms,9.0210s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.044510603,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.28ms,9.0183s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.04210639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.39ms,9.0224s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.037332773,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0167s,2,,
1571978908-34,34,i-05c514d7a91792838,m5d.large,9.045283318,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.38ms,9.0249s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.083935261,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.31ms,9.0339s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.038144112,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0164s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.037176132,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0164s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.037236452,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0162s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.036663055,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0166s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.043449402,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.17ms,9.0235s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.037365198,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0170s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.038408279,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0163s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.041397095,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.85ms,9.0203s,2,,
1571978908-34,34,i-07407fc712792c26f,m5d.large,9.041832685,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.33ms,9.0207s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.050690174,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.53ms,9.0303s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.041497946,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.39ms,9.0221s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.041118145,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.34ms,9.0226s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.044177532,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.01ms,9.0247s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.04254508,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0215s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.057347059,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.86ms,9.0374s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.049572468,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.86ms,9.0286s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.040002346,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.36ms,9.0200s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.041779757,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.26ms,9.0224s,2,,
1571978908-34,34,i-08eaaeb6a2eb55434,m5d.large,9.046123743,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.83ms,9.0266s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.04653573,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0189s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.039821863,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.67ms,9.0201s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.04637599,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.11ms,9.0259s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.038414955,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.92ms,9.0162s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.043119907,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0220s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.036470175,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0160s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.037072659,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.99ms,9.0161s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.042427778,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.19ms,9.0223s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.035123587,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.69ms,9.0164s,2,,
1571978908-34,34,i-0936bc4464bb97bde,m5d.large,9.035467625,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.98ms,9.0156s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.050876617,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.62ms,9.0269s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.056411743,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.76ms,9.0342s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.040542126,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.04ms,9.0193s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.042738914,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.89ms,9.0212s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.039046526,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0173s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.03888607,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.16ms,9.0172s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.044258356,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.04ms,9.0223s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.044875145,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.76ms,9.0227s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.040577173,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.10ms,9.0182s,2,,
1571978908-34,34,i-0aa8cb5e00b540739,m5d.large,9.03861165,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0167s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.039383173,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0160s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.042651415,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.01ms,9.0218s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.051560879,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.65ms,9.0301s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.037020683,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.63ms,9.0168s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.039304018,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.61ms,9.0188s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.037310123,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.13ms,9.0162s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.040309429,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.05ms,9.0184s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.041064739,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0202s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.040571451,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.73ms,9.0200s,2,,
1571978908-34,34,i-0ab94111e6e8caedd,m5d.large,9.039588928,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.87ms,9.0186s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.052179813,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.62ms,9.0329s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.051533937,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.43ms,9.0320s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.03535223,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.69ms,9.0159s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.042522907,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.39ms,9.0223s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.040774822,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.63ms,9.0210s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.037276268,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0170s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.039303303,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0180s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.050515175,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.11ms,9.0294s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.037205219,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0160s,2,,
1571978908-34,34,i-0b8def0067d2f10b3,m5d.large,9.036583662,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0170s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.29267621,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1847.70ms,9.2710s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.04570961,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0255s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.052464724,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.01ms,9.0324s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.152273178,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0176s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.047454834,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.79ms,9.0264s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.039819717,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.55ms,9.0198s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.03886342,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0186s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.045572758,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.79ms,9.0250s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.041302919,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.12ms,9.0209s,2,,
1571978908-34,34,i-0cd407f165a7d2bae,m5d.large,9.03860569,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.39ms,9.0183s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.042374611,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.60ms,9.0218s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.039975405,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.82ms,9.0205s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.0532763,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.57ms,9.0292s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.036933184,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.35ms,9.0172s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.046833754,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0272s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.037514448,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.72ms,9.0178s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.04006362,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0198s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.050833225,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.00ms,9.0302s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.041957378,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.62ms,9.0215s,2,,
1571978908-34,34,i-0ce514e8cc687cfc3,m5d.large,9.039590597,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0180s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.044791937,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0249s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.05179143,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.26ms,9.0316s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.044926405,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.26ms,9.0252s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.03770256,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.50ms,9.0179s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.037307978,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0164s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.035538673,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.76ms,9.0160s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.042426109,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.42ms,9.0230s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.043396235,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.38ms,9.0233s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.037681103,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0175s,2,,
1571978908-34,34,i-0d6e05a5d1bb34175,m5d.large,9.03676033,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0164s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.086393356,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.62ms,9.0309s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.036949158,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.24ms,9.0165s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.043907404,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.82ms,9.0223s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.036450863,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.13ms,9.0161s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.037428617,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.01ms,9.0163s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.047763586,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.45ms,9.0276s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.047226429,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.35ms,9.0184s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.039432526,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.23ms,9.0174s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.042385101,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.97ms,9.0211s,2,,
1571978908-34,34,i-0db58bb48083166f4,m5d.large,9.043653965,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.84ms,9.0227s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.040319204,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0182s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.049612999,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0291s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.050425529,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.70ms,9.0194s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.038984299,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0172s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.039435148,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.87ms,9.0179s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.043264866,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0208s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.042449474,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0210s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.040596485,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.24ms,9.0170s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.039540768,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0172s,2,,
1571978908-34,34,i-0e24cf40ed2339dfb,m5d.large,9.047960281,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.99ms,9.0278s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.039678574,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.01ms,9.0205s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.049658537,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0296s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.044210434,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.63ms,9.0248s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.037319422,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.01ms,9.0180s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.04061985,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.99ms,9.0209s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.040400267,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.17ms,9.0212s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.038935184,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.41ms,9.0206s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.047768831,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.39ms,9.0286s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.045026064,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.04ms,9.0254s,2,,
1571978908-34,34,i-0ee7f31ab970c7e59,m5d.large,9.046598911,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.75ms,9.0274s,2,0.024355946,9.045984224
,,,,,,,,,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.055130243,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0226s,2,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.051870584,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.56ms,9.0307s,2,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.051294327,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.51ms,9.0311s,2,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.037742615,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.86ms,9.0165s,2,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.044018269,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.50ms,9.0232s,2,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.036700726,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0156s,2,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.038164616,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.98ms,9.0185s,2,,
1571978908-35,35,i-001050c1bdb37b36e,m5d.large,9.047495365,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.24ms,9.0269s,2,,
