instanceID,setId,tenants,sysbench_wallTime,sysbench_std_wallTime,y_cruncher_wallTime,y_cruncher_std_wallTime,pgbench_transactions,pgbench_std_transactions,instanceID,iperf_bandwidthUpload,iperf_bandwitdhDownload,iperf_total,iperf_stdUp,iperf_stdDown,iperf_stdTotal
i-0977cb2af690d36fd,24,24,7.78329285,0.005255095,5.615490092,0.147658152,168448.6667,272.002451,i-0977cb2af690d36fd,805.1,820.7,1625.8,631.4529014,272.6748369,782.3387729
i-0b138e3642a677559,24,24,7.788290421,0.006183564,5.5301675,0.067555318,152822.3333,109.6965511,i-09c658651b17c197e,974.2,1178.1,2152.3,561.0347187,620.4595877,1029.820702
i-0ba417327f988ba2b,24,24,7.787407743,0.004928336,5.114195214,0.086389574,152138.6667,120.7324867,i-0aecb3d1daeccc874,1209,1227.5,2436.5,350.8545124,355.4856615,560.0744494
i-0c3e9f9e7b281edfe,24,24,7.782311387,0.00370005,5.089191728,0.014664003,163820.6667,152.6444671,i-0c3e9f9e7b281edfe,740.9,816.4,1557.3,408.9410308,236.9731349,498.8745222
i-0cc4b604b837f69d9,24,24,7.782529963,0.007239774,5.51021258,0.014145074,151828,399.4396075,i-0cc4b604b837f69d9,995.1,988.6,1983.7,401.8842979,271.535633,432.6088944
i-0d136c81f43ce8a29,24,24,7.782003668,0.004097675,5.638680723,0.289892286,161592.3333,333.6709956,i-0d136c81f43ce8a29,1430.3,969.3,2399.6,901.101061,401.383178,1240.347102
i-0d1c421d52c368b29,24,24,7.785091321,0.006470252,5.141228411,0.04473973,151082.6667,287.1521084,i-0d44050a4e6a71d7c,843.9,765.3,1609.2,182.7648459,300.760536,415.6704892
i-0d6feb91baa545931,24,24,7.784545792,0.007505102,5.540955808,0.017834525,152000,230.4625783,i-0d6feb91baa545931,1739.8,1342,3081.8,778.2375815,196.9658741,764.5253865
i-0dcfa6d3bc470d28d,24,24,7.781689564,0.004302803,5.541079521,0.036337748,152985.6667,1254.857097,i-0ede59d8254436a40,745,783.8,1528.8,179.0543059,224.8336669,327.764414
i-0f285214d5c41327e,24,24,7.780649053,0.004207327,5.078477277,0.017889978,161908.3333,413.155338,i-0f285214d5c41327e,1789,1110.4,2899.4,651.1093098,257.3282383,775.6272301
i-0009b7735dea24732,25,23,7.783586078,0.005724157,5.472239918,0.010083352,163524.6667,280.3164878,i-002f7e27ea3e0bc1c,863.5,858.4,1721.9,331.7797965,269.5507373,500.8646857
i-002f7e27ea3e0bc1c,25,23,7.785591046,0.005220013,5.536631425,0.009437984,153026,289.0830331,i-007e12c9530b8cdea,1024.8,960.5,1985.3,513.8049349,234.8698221,657.3994304
i-007e12c9530b8cdea,25,23,7.779799753,0.00366456,5.533200555,0.039345239,151500.3333,418.1343484,i-00d71d40b42658392,1010.2,1077.8,2088,492.6853402,219.9463571,420.840165
i-00ba7a56c944e5a25,25,23,7.781835794,0.003708352,5.137132062,0.025212864,163119,410.6141741,i-01f539b055c2a5d34,697,879.6,1576.6,187.5941245,367.6463276,491.3419719
i-00d71d40b42658392,25,23,7.781863213,0.004399777,5.524265289,0.077192372,152517.3333,481.0377671,i-0243a74ede206f760,1203.9,962.3,2166.2,636.2800659,286.0314862,851.947025
i-02ca0e36a4acaf9fc,25,23,7.781985495,0.004644178,5.548546738,0.107267271,162953.3333,181.4230783,i-02ca0e36a4acaf9fc,839.5,1193,2032.5,246.8284379,533.5353784,568.2922273
i-0507566c757134fb6,25,23,7.782775826,0.007701115,5.119599501,0.058951694,153195.6667,136.1224939,i-067b2519b614c8f9d,980.5,880.1,1860.6,481.4778753,280.6446745,695.0638979
i-067b2519b614c8f9d,25,23,7.780320353,0.005839913,5.516607497,0.021536155,153427.3333,328.0264217,i-06b96f53253b4cc2e,744.6,728.3,1472.9,0.966091783,278.7113401,277.8778509
i-06b96f53253b4cc2e,25,23,7.784054094,0.006698849,5.114436388,0.046771071,153855.6667,194.8956986,i-07379900fe80899d6,1130.6,919.7,2050.3,642.1490308,389.475445,904.2400185
i-0837f0f6a7a42ac68,25,23,7.782205264,0.003268298,5.130852938,0.013992027,165494,327.0061162,i-07998976f194caa97,1444.2,1398.4,2842.6,436.3876462,390.5116871,588.2645286
i-084caea7d9c000ba9,25,23,7.781172593,0.004332656,5.119393269,0.015310969,151988.6667,85.80404031,i-07be1c77f6fdf8eda,740.6,790.1,1530.7,228.4358407,218.1378005,352.4580511
i-08559b79281547ef2,25,23,7.784530242,0.005122897,5.149432977,0.091279758,152813.3333,83.53043358,i-08559b79281547ef2,718.8,1104.2,1823,219.0361715,468.8953449,535.3887477
i-08e70b514c8c3cd5a,25,23,7.78009918,0.003960318,5.508977228,0.013954533,163443.6667,417.0483585,i-08e70b514c8c3cd5a,685.4,766.3,1451.7,162.0885903,256.4367152,353.2031364
i-08ff78a502245298a,25,23,7.783302122,0.006208516,5.524685886,0.041426891,165268.6667,269.8746623,i-095d06d26dd29ecec,812.3,804.2,1616.5,327.6729569,307.2349083,551.7238138
i-0b138e3642a677559,25,23,7.787380616,0.007218743,5.476931413,0.014191971,152341,25.63201124,i-0977cb2af690d36fd,1303.7,962.5,2266.2,481.4030536,316.5958693,785.0730752
i-0ba417327f988ba2b,25,23,7.787489997,0.00608457,5.111796247,0.016489047,152352.3333,304.2520885,i-09c658651b17c197e,1360.4,1031.1,2391.5,465.4372377,338.9239344,715.4615061
i-0c3e9f9e7b281edfe,25,23,7.781975932,0.004946492,5.116460456,0.042176788,165181,333.213145,i-0aecb3d1daeccc874,1781.1,1366.7,3147.8,909.3974134,581.9182932,910.9410031
i-0cc4b604b837f69d9,25,23,7.780729002,0.005144939,5.513658576,0.015958202,151475.6667,167.7180173,i-0c3e9f9e7b281edfe,724.7,793.8,1518.5,265.9657664,233.1016945,392.4994692
i-0d136c81f43ce8a29,25,23,7.780147738,0.003915613,5.549568017,0.047022756,163154.3333,383.3097094,i-0cc4b604b837f69d9,1211.4,951.6,2163,515.2242662,160.9369787,534.6373641
i-0d1c421d52c368b29,25,23,7.781110313,0.003699969,5.125562482,0.030526848,150912,117.7582269,i-0d44050a4e6a71d7c,748.7,758.2,1506.9,179.7943578,353.0551735,332.1443629
i-0d6feb91baa545931,25,23,7.780333916,0.003884102,5.518977086,0.008336566,151150.3333,557.9662475,i-0d6feb91baa545931,1520.2,1180.2,2700.4,890.3001741,377.7320626,1155.557701
i-0dcfa6d3bc470d28d,25,23,7.783680439,0.00453565,5.505417771,0.013894579,153428.6667,100.5103643,i-0ede59d8254436a40,768.5,780.2,1548.7,205.0984858,129.5426142,261.5526503
i-0f285214d5c41327e,25,23,7.778723161,0.004000094,5.084378693,0.027385924,163028,88.45903006,i-0f285214d5c41327e,2136.6,1377,3513.6,965.0492446,766.5769513,1217.686623
i-0009b7735dea24732,26,22,7.782097154,0.006374894,5.479912784,0.016865604,164577.6667,1372.411867,i-002f7e27ea3e0bc1c,720.7,734.6,1455.3,104.3009002,153.6895861,236.4229026
i-002f7e27ea3e0bc1c,26,22,7.783352958,0.004510315,5.572117938,0.134555209,154457.6667,389.1597787,i-007e12c9530b8cdea,1165.7,1015.3,2181,414.2642876,286.4817427,619.3977362
i-007e12c9530b8cdea,26,22,7.780902412,0.007250719,5.517347945,0.019942742,153313.3333,107.15565,i-00d71d40b42658392,1278,1019.4,2297.4,518.5040448,298.1324091,762.2029768
i-00ba7a56c944e5a25,26,22,7.782881392,0.006008829,5.125028902,0.047763003,162933.3333,92.46260505,i-01f539b055c2a5d34,787.6,1016.4,1804,363.5348677,323.1532832,463.7959321
i-00d71d40b42658392,26,22,7.782069392,0.005921656,5.50061006,0.018195028,154237.3333,144.202404,i-0243a74ede206f760,1008.7,990.6,1999.3,500.4737866,315.1649304,619.8609253
i-02ca0e36a4acaf9fc,26,22,7.782952865,0.004827946,5.535763767,0.059419647,162668.6667,324.6926752,i-02ca0e36a4acaf9fc,743.2,1043.9,1787.1,322.5333058,373.2346447,479.6724461
i-067b2519b614c8f9d,26,22,7.78256668,0.005778125,5.505924807,0.010423507,155023.3333,278.325948,i-067b2519b614c8f9d,1630.5,1139.8,2770.3,717.8709649,292.4763238,940.0735255
i-06b96f53253b4cc2e,26,22,7.781108088,0.004792492,5.106358581,0.092838374,155106,113.5033039,i-06b96f53253b4cc2e,743.3,800.6,1543.9,69.87775039,163.7947225,203.0016147
i-0837f0f6a7a42ac68,26,22,7.781263749,0.003770088,5.090524621,0.00919303,165326,188.2365533,i-07379900fe80899d6,1583.8,1210.9,2794.7,1188.64384,427.6307987,1200.592266
i-084caea7d9c000ba9,26,22,7.779296186,0.004447123,5.335567792,0.377727169,153433.3333,94.05494848,i-07be1c77f6fdf8eda,800.7,770.7,1571.4,243.4150776,165.4059316,333.7301638
i-08559b79281547ef2,26,22,7.780581766,0.004364784,5.046985096,0.008411841,154446.6667,350.505825,i-08559b79281547ef2,796.6,841.4,1638,176.7277882,291.7857662,424.2611879
i-08e70b514c8c3cd5a,26,22,7.779273139,0.002833547,5.625074228,0.146434291,163368.6667,245.492023,i-08e70b514c8c3cd5a,1266.1,1087.7,2353.8,431.6980555,302.9895671,677.6222809
i-08ff78a502245298a,26,22,7.781745646,0.004419183,5.524251249,0.035620466,165286,93,i-095d06d26dd29ecec,734.8,904.1,1638.9,100.2816035,336.1770202,383.6681002
i-0b138e3642a677559,26,22,7.785838101,0.006033298,5.696493573,0.360234701,153816.6667,43.89001405,i-0977cb2af690d36fd,856,1048,1904,395.3091617,363.0882966,647.8828769
i-0ba417327f988ba2b,26,22,7.785752959,0.004658008,5.061397791,0.014998745,153531,326.4597984,i-09c658651b17c197e,1670,1503.1,3173.1,789.6422537,541.6440918,649.0369704
i-0c3e9f9e7b281edfe,26,22,7.782632483,0.005717216,5.163867606,0.144290395,166576,1012.89338,i-0aecb3d1daeccc874,1384.6,1096.1,2480.7,822.079369,520.9771695,1086.33431
i-0cc4b604b837f69d9,26,22,7.781160805,0.004346331,5.486720536,0.013493845,153077.3333,139.471622,i-0c3e9f9e7b281edfe,823,821.7,1644.7,161.0403676,227.3206497,324.5485925
i-0d136c81f43ce8a29,26,22,7.780415879,0.004751749,5.564457602,0.101322499,163020.3333,117.2063707,i-0cc4b604b837f69d9,960,950.5,1910.5,440.1206905,375.1119092,677.4536064
i-0d1c421d52c368b29,26,22,7.781537639,0.005140568,5.085055272,0.014487265,152086,167.0897962,i-0d44050a4e6a71d7c,864.7,765.3,1630,345.9020574,266.0313474,530.4978794
i-0d6feb91baa545931,26,22,7.781622357,0.006142523,5.513752752,0.032220103,152518.6667,493.5223737,i-0d6feb91baa545931,2113.7,1393.2,3506.9,978.7402391,541.882275,1327.605568
i-0dcfa6d3bc470d28d,26,22,7.780813058,0.002566533,5.506136311,0.020185201,155423.6667,85.50048733,i-0ede59d8254436a40,792.9,799.9,1592.8,176.6034164,192.5232742,305.9465458
i-0f285214d5c41327e,26,22,7.778594335,0.003502724,5.050874843,0.016379032,162817,207.3137719,i-0f285214d5c41327e,1716.8,1643,3359.8,1210.107048,636.4144352,1392.921534
i-0009b7735dea24732,27,21,7.781087557,0.003644405,5.133864615,0.014333389,167785.6667,45.63259069,i-002f7e27ea3e0bc1c,744.4,810.6,1555,51.80990896,232.6911162,242.6556774
i-002f7e27ea3e0bc1c,27,21,7.784620206,0.004055255,5.252543714,0.077087379,159781.6667,129.0439202,i-007e12c9530b8cdea,850.5,908.8,1759.3,400.4489841,402.0991586,651.0995913
i-007e12c9530b8cdea,27,21,7.779670689,0.005369128,5.196683804,0.084292904,158512,360.4011654,i-00d71d40b42658392,1274,859.3,2133.3,613.0129598,247.1126823,858.5876063
i-00ba7a56c944e5a25,27,21,7.784953965,0.005610886,5.082343737,0.012603794,163321,189.5811172,i-01f539b055c2a5d34,805.8,802.7,1608.5,351.7643782,343.2864207,554.0790658
i-00d71d40b42658392,27,21,7.784551647,0.00654995,5.184239944,0.06061091,159125.6667,47.96179035,i-0243a74ede206f760,1117.4,914.9,2032.3,570.8008409,380.4872461,887.338724
i-02ca0e36a4acaf9fc,27,21,7.782140546,0.00688585,5.163298077,0.011811408,162801,167.1795442,i-02ca0e36a4acaf9fc,849.5,1022,1871.5,343.4686626,361.3816081,528.9260083
i-067b2519b614c8f9d,27,21,7.779551268,0.006733757,5.15526602,0.018688696,159756.3333,229.6744072,i-067b2519b614c8f9d,1247.3,1176.6,2423.9,796.2735501,311.9648128,869.6287139
i-06b96f53253b4cc2e,27,21,7.782423046,0.005701764,5.110091766,0.063416034,160790.3333,263.9400184,i-06b96f53253b4cc2e,828.4,993.7,1822.1,204.3418704,497.0832816,537.3725068
i-0837f0f6a7a42ac68,27,21,7.782622523,0.005983746,5.119006051,0.041671023,165341,461.6535498,i-07379900fe80899d6,2033.8,1335.4,3369.2,990.5497688,445.9768803,1267.681856
i-084caea7d9c000ba9,27,21,7.780083736,0.005195518,5.139625205,0.134427715,158842.3333,145.0390752,i-07be1c77f6fdf8eda,825.4,868.3,1693.7,217.485223,300.7745741,393.5575773
i-08559b79281547ef2,27,21,7.783449888,0.004346424,5.067248927,0.014428798,159396.6667,276.69538,i-08559b79281547ef2,781.2,923.8,1705,257.0273656,429.5651031,513.5023531
i-08e70b514c8c3cd5a,27,21,7.781905386,0.005349557,5.200562398,0.045112636,163461.3333,45.00370355,i-08e70b514c8c3cd5a,1330.6,1035.7,2366.3,556.6176026,327.3866386,719.8820968
i-08ff78a502245298a,27,21,7.784299586,0.006010152,5.177268717,0.013147654,165284,337.354413,i-095d06d26dd29ecec,810.9,860.9,1671.8,286.4671593,334.1860593,554.4592561
i-0b138e3642a677559,27,21,7.784327321,0.005089121,5.135450231,0.011102934,158505.6667,489.3437783,i-0977cb2af690d36fd,1439.8,1160.4,2600.2,375.7131885,214.9765879,469.3280776
i-0ba417327f988ba2b,27,21,7.784765429,0.003511419,5.075392988,0.017410903,158991.6667,140.9834506,i-0aecb3d1daeccc874,1917.8,1295.2,3213,574.1346725,376.3227929,871.0413946
i-0c3e9f9e7b281edfe,27,21,7.78419484,0.00437618,5.110319959,0.056728392,168387.3333,275.1078576,i-0c3e9f9e7b281edfe,839.1,831.6,1670.7,394.8201982,287.4880481,484.6632393
i-0cc4b604b837f69d9,27,21,7.781133069,0.006133864,5.169516775,0.042728847,158450.3333,160.2321233,i-0cc4b604b837f69d9,1412.6,1014.1,2426.7,688.7546249,422.4808871,1084.879005
i-0d136c81f43ce8a29,27,21,7.781399223,0.00469403,5.313323816,0.126081532,162698.6667,265.3475708,i-0d44050a4e6a71d7c,852.8,848.3,1701.1,326.7485612,308.0425836,559.4752402
i-0d1c421d52c368b29,27,21,7.783998383,0.00608857,5.15537813,0.096256777,157299.6667,302.0700802,i-0d6feb91baa545931,1575.8,1251.8,2827.6,784.2472399,505.5977321,1075.871967
i-0dcfa6d3bc470d28d,27,21,7.784290658,0.006546206,5.182571941,0.055550619,160267,94.31860898,i-0ede59d8254436a40,820.7,743.2,1563.9,159.7394058,79.13532713,179.4159971
i-0f285214d5c41327e,27,21,7.78101431,0.006285135,5.122698466,0.112346319,163105,348.9355241,i-0f285214d5c41327e,2127.8,1629,3756.8,907.1736083,699.5149113,883.3749424
i-0009b7735dea24732,28,20,7.784567647,0.004293785,5.104542308,0.015355282,167778.3333,230.0094201,i-002f7e27ea3e0bc1c,744.3,773,1517.3,141.3538114,213.6783668,322.2142317
i-002f7e27ea3e0bc1c,28,20,7.785772138,0.003773515,5.291577206,0.139873837,161398.3333,333.0950815,i-007e12c9530b8cdea,1514.8,1189.7,2704.5,808.0285749,398.5813872,985.9157334
i-007e12c9530b8cdea,28,20,7.781437,0.004741252,5.184327258,0.061558335,160136.6667,518.1180689,i-00d71d40b42658392,1376,1105.1,2481.1,745.9688704,361.6021294,881.7176986
i-00ba7a56c944e5a25,28,20,7.782963859,0.00507174,5.090947761,0.025225195,163026.6667,125.7789066,i-01f539b055c2a5d34,846.2,1112.4,1958.6,598.6514103,453.015624,904.7143441
i-00d71d40b42658392,28,20,7.784909301,0.005941426,5.150851038,0.045887523,160734,152.6990504,i-0243a74ede206f760,1174.9,980.1,2155,750.8577983,424.3445796,1039.709254
i-02ca0e36a4acaf9fc,28,20,7.780634642,0.005147434,5.153778739,0.037428434,162798.6667,368.9028779,i-02ca0e36a4acaf9fc,732.6,1716.7,2449.3,34.01372272,1076.749228,1084.174345
i-06b96f53253b4cc2e,28,20,7.783624093,0.005247857,5.087646749,0.027901575,162055.3333,238.5169456,i-067b2519b614c8f9d,1642.4,1186.7,2829.1,761.7055716,350.6907628,1066.827951
i-0837f0f6a7a42ac68,28,20,7.782973237,0.007209702,5.151775546,0.150073024,165340,400.0862407,i-06b96f53253b4cc2e,715.9,489.8,1205.7,210.0441488,131.5757492,239.1489773
i-084caea7d9c000ba9,28,20,7.781907002,0.003947267,5.147593286,0.057757008,159644.6667,418.8846301,i-07379900fe80899d6,2864.2,1480.8,4345,1786.280916,817.0186724,1982.719569
i-08559b79281547ef2,28,20,7.78165661,0.003796277,5.06489065,0.026964547,161274.6667,147.4087288,i-07be1c77f6fdf8eda,833.3,724.7,1558,329.8306131,195.9376602,456.2711182
i-08e70b514c8c3cd5a,28,20,7.781763342,0.005459554,5.176681731,0.043197712,163543.6667,533.7605581,i-08559b79281547ef2,744.7,1454,2198.7,181.0488271,1200.34134,1148.151272
i-08ff78a502245298a,28,20,7.783133056,0.006762903,5.151263078,0.014778892,165569.3333,230.3070414,i-08e70b514c8c3cd5a,1333.4,1182.6,2516,532.6510636,337.4812587,675.7267692
i-0b138e3642a677559,28,20,7.78807746,0.005588876,5.163483381,0.049538453,159974.6667,132.1526895,i-095d06d26dd29ecec,795.2,1033.3,1828.5,241.9966942,374.9977926,448.3350062
i-0ba417327f988ba2b,28,20,7.784814517,0.004042124,5.123468505,0.076096391,159893.6667,150.7658228,i-0977cb2af690d36fd,1278.1,1161.3,2439.4,614.475829,235.1737183,654.5079916
i-0c3e9f9e7b281edfe,28,20,7.78250085,0.005094848,5.098089298,0.058446831,168492,401.6055279,i-0aecb3d1daeccc874,2880.6,2004.5,4885.1,1735.633167,1065.280062,2357.937067
i-0cc4b604b837f69d9,28,20,7.780080504,0.00569239,5.1150376,0.015467526,159593.3333,309.7326804,i-0c3e9f9e7b281edfe,800.5,797.1,1597.6,481.3977912,159.5552499,459.0916636
i-0d136c81f43ce8a29,28,20,7.783766137,0.005693736,5.18966945,0.05277028,163019.6667,340.0798926,i-0cc4b604b837f69d9,1057.8,940.1,1997.9,461.0689994,293.5175369,633.3290263
i-0d1c421d52c368b29,28,20,7.78526526,0.005895,5.142863035,0.065030286,158818,62.64183905,i-0d44050a4e6a71d7c,822.7,755.3,1578,448.6966434,317.1172409,566.3922865
i-0dcfa6d3bc470d28d,28,20,7.78328832,0.00680259,5.139190197,0.040516509,162251.3333,499.5661451,i-0d6feb91baa545931,1524.1,1791.6,3315.7,674.8083596,1138.337501,1382.67326
i-0f285214d5c41327e,28,20,7.844046063,0.188880002,5.078287416,0.054944797,163437.6667,244.1932295,i-0ede59d8254436a40,817.7,851.6,1669.3,349.7936058,231.623833,515.8272859
i-0009b7735dea24732,29,19,7.781866498,0.004871717,5.119114372,0.017564024,168107.3333,255.9733059,i-002f7e27ea3e0bc1c,793,1026.1,1819.1,231.9497072,518.0571504,583.1783508
i-002f7e27ea3e0bc1c,29,19,7.783722851,0.006040819,5.176968945,0.090071087,162673.3333,89.5842248,i-007e12c9530b8cdea,1308.4,1017,2325.4,462.7891769,292.1118507,640.8543256
i-007e12c9530b8cdea,29,19,7.779594845,0.004364415,5.138606018,0.055678754,161326.3333,280.916951,i-00d71d40b42658392,1055.8,961.1,2016.9,643.9140384,407.0324721,949.8255337
i-00ba7a56c944e5a25,29,19,7.780862596,0.004479894,5.08889299,0.024613235,162924,348.4953371,i-01f539b055c2a5d34,1678.1,1204.4,2882.5,582.9550107,308.5893352,781.7000348
i-00d71d40b42658392,29,19,7.780435165,0.004473458,5.108691904,0.006996945,162549.3333,355.4846457,i-0243a74ede206f760,1687.3,1342,3029.3,497.2252005,304.9152888,742.306024
i-02ca0e36a4acaf9fc,29,19,7.782877604,0.005584325,5.15567814,0.061614506,163320,281.5119891,i-02ca0e36a4acaf9fc,744.9,1799.2,2544.1,100.3089118,1099.847747,1061.968869
i-06b96f53253b4cc2e,29,19,7.779883835,0.004765618,5.068836265,0.012457103,163411,389.8666439,i-067b2519b614c8f9d,1494.6,1024.8,2519.4,668.4430001,320.9883349,970.8342575
i-0837f0f6a7a42ac68,29,19,7.782016516,0.004577536,5.116743141,0.038392809,165157.6667,185.0576487,i-06b96f53253b4cc2e,769.8,808.4,1578.2,106.9026556,391.6850208,442.7426642
i-084caea7d9c000ba9,29,19,7.780258894,0.004459223,5.134469032,0.054147962,164072,1233.575697,i-07379900fe80899d6,1914.6,1570.9,3485.5,817.4285154,983.099232,1486.207646
i-08559b79281547ef2,29,19,7.781911453,0.005126583,5.126980887,0.070475886,162564.6667,410.0942981,i-07be1c77f6fdf8eda,821.4,782.1,1603.5,189.6705916,167.9996362,161.1267617
i-08e70b514c8c3cd5a,29,19,7.781091796,0.004556717,5.126758496,0.010305345,163128.3333,724.2860853,i-08559b79281547ef2,852.7,1187.9,2040.6,257.6393043,1049.511045,1082.230639
i-08ff78a502245298a,29,19,7.781002045,0.004046471,5.121897459,0.015037648,165609.3333,564.5461304,i-095d06d26dd29ecec,764.7,818.9,1583.6,214.2148714,292.6797453,380.8584456
i-0b138e3642a677559,29,19,7.784373495,0.004659839,5.093267176,0.010843801,161556.6667,306.8376335,i-0977cb2af690d36fd,879.8,1162.7,2042.5,345.8560394,393.798609,559.7811576
i-0ba417327f988ba2b,29,19,7.787106408,0.005508169,5.110941622,0.077304209,161149.6667,265.1496433,i-0aecb3d1daeccc874,2750,2057,4807,940.7089525,947.9340108,1114.04219
i-0c3e9f9e7b281edfe,29,19,7.780986283,0.005190876,5.099714995,0.030878284,168732,204.227814,i-0c3e9f9e7b281edfe,817.2,786.9,1604.1,204.9768551,286.4508684,445.3663785
i-0cc4b604b837f69d9,29,19,7.780291372,0.005846302,5.112656885,0.010852014,161288,121.5030864,i-0cc4b604b837f69d9,1520.5,1064.8,2585.3,677.4562306,361.0453342,1016.891128
i-0d136c81f43ce8a29,29,19,7.78193948,0.002724252,5.131294277,0.031946858,163098.3333,138.687899,i-0d44050a4e6a71d7c,827.6,778.4,1606,99.06137267,207.2980677,266.4052886
i-0d1c421d52c368b29,29,19,7.784583436,0.004466993,5.077947431,0.012295733,160873,314.6156385,i-0d6feb91baa545931,3000.2,1525.1,4525.3,1735.58199,759.3266681,2155.295703
i-0f285214d5c41327e,29,19,7.780314022,0.004367507,5.046558089,0.014290455,163109.6667,539.509345,i-0ede59d8254436a40,808.3,817,1625.3,193.0170113,169.1035186,269.2652761
i-0009b7735dea24732,30,18,7.785296652,0.007530409,5.052876684,0.007854543,169013,353.2152318,i-002f7e27ea3e0bc1c,755.8,1217.2,1973,53.90897678,847.9488716,844.8122737
i-002f7e27ea3e0bc1c,30,18,7.782977051,0.004542036,5.130061547,0.061733133,162838.3333,254.8025379,i-007e12c9530b8cdea,1547.9,1258.4,2806.3,760.7415169,487.2453637,1094.526387
i-007e12c9530b8cdea,30,18,7.780790991,0.004594948,5.137327194,0.097030596,161607.6667,1029.805969,i-00d71d40b42658392,1373.8,1338,2711.8,677.076362,491.0349614,1039.218381
i-00ba7a56c944e5a25,30,18,7.782252073,0.004013643,5.138278829,0.09455505,164192.6667,260.6076233,i-01f539b055c2a5d34,1717.5,1236.2,2953.7,852.0455452,419.0053832,1009.299763
i-00d71d40b42658392,30,18,7.77964637,0.003654043,5.195841127,0.125333058,163318.6667,387.3116747,i-0243a74ede206f760,1925,1517.6,3442.6,493.5416227,787.2962452,741.3357614
i-06b96f53253b4cc2e,30,18,7.781989733,0.004562339,5.067661338,0.019687518,163861.3333,625.9427556,i-02ca0e36a4acaf9fc,858.3,1517.2,2375.5,414.9498095,651.1882814,794.2290811
i-0837f0f6a7a42ac68,30,18,7.781027158,0.004399094,5.108586126,0.018603686,166706.3333,512.2736899,i-067b2519b614c8f9d,1896.5,1086.7,2983.2,1099.255834,270.3816439,1235.490078
i-084caea7d9c000ba9,30,18,7.782462173,0.005314703,5.149528132,0.130317646,164420.3333,243.198136,i-06b96f53253b4cc2e,764.8,746.7,1511.5,57.05708642,246.0944037,261.1297038
i-08559b79281547ef2,30,18,7.78169081,0.006052837,5.081784195,0.043870051,162448.6667,155.9626024,i-07379900fe80899d6,2601.1,1788.7,4389.8,1590.943427,1159.864556,2228.868662
i-08e70b514c8c3cd5a,30,18,7.781173627,0.004129718,5.146175702,0.056672578,164589,325.6915719,i-07be1c77f6fdf8eda,744.5,810.5,1555,166.1192677,246.2258448,306.6159378
i-08ff78a502245298a,30,18,7.782231013,0.005984751,5.104616192,0.029882058,166612.3333,335.8933362,i-08559b79281547ef2,743.8,1471.8,2215.6,151.8791918,1018.533237,965.297329
i-0b138e3642a677559,30,18,7.782629199,0.005081903,5.0585631,0.012368675,161617.3333,177.0150653,i-095d06d26dd29ecec,829.6,1082.2,1911.8,307.3858234,410.8286477,605.0079522
i-0ba417327f988ba2b,30,18,7.784925832,0.003305278,5.073656347,0.01207702,161766.3333,377.5054083,i-0aecb3d1daeccc874,3263,1734.6,4997.6,1056.882733,614.4794003,1265.636353
i-0c3e9f9e7b281edfe,30,18,7.780181487,0.004561779,5.117453734,0.055782662,169688,400.3261171,i-0c3e9f9e7b281edfe,810.8,771.3,1582.1,286.0333314,215.7982854,489.1088154
i-0cc4b604b837f69d9,30,18,7.778459708,0.004853435,5.083019416,0.021644204,160872,416.0036058,i-0cc4b604b837f69d9,1227.1,1143.7,2370.8,611.9143822,457.5504951,977.1773182
i-0d136c81f43ce8a29,30,18,7.782808436,0.004912626,5.091427777,0.016882889,164025,114.7649772,i-0d44050a4e6a71d7c,752,749.8,1501.8,23.21398046,264.3906201,264.4994434
i-0d1c421d52c368b29,30,18,7.78181439,0.004666494,5.114297575,0.03727963,160985,829.1393128,i-0d6feb91baa545931,1907.9,1818,3725.9,1419.284753,821.2159007,1245.806249
i-0f285214d5c41327e,30,18,7.778441509,0.005423974,5.070217795,0.04482952,163921.3333,464.3030619,i-0ede59d8254436a40,782.5,827.6,1610.1,201.665978,255.3255873,431.2280783
i-0009b7735dea24732,31,17,7.78079629,0.00444358,5.055263625,0.014422966,169990.6667,198.3364145,i-002f7e27ea3e0bc1c,769.1,1070.8,1839.9,79.1137718,496.9088448,487.2889743
i-002f7e27ea3e0bc1c,31,17,7.784188642,0.004751588,5.113238308,0.041598977,163147.3333,343.2787983,i-007e12c9530b8cdea,2100.5,1302.5,3403,720.7806339,392.1295846,1050.873605
i-007e12c9530b8cdea,31,17,7.781536288,0.005905587,5.073265208,0.023638258,162966,1182.762444,i-00d71d40b42658392,2240.1,1303.7,3543.8,1053.148765,307.0997124,1151.51782
i-00d71d40b42658392,31,17,7.780060689,0.005395475,5.091495328,0.036412282,163391,160.1218286,i-01f539b055c2a5d34,1672.8,1492.7,3165.5,675.3184928,699.7231278,1050.385987
i-06b96f53253b4cc2e,31,17,7.781297948,0.005029521,4.967885256,0.041887495,163937,351.281938,i-0243a74ede206f760,1901.3,1372,3273.3,595.2564433,217.245381,619.393978
i-0837f0f6a7a42ac68,31,17,7.781150262,0.004935673,4.98797573,0.01822765,166973.6667,270.1283645,i-02ca0e36a4acaf9fc,803.5,1381.2,2184.7,209.9514494,1133.340961,1158.267005
i-084caea7d9c000ba9,31,17,7.792321523,0.033104442,4.992557552,0.00611327,163946.3333,4.041451884,i-067b2519b614c8f9d,2163.5,1276.8,3440.3,765.3033168,324.4536604,1035.139717
